tweet,y
"“The basis of all true cosmic horror is violation of the order of nature...""
― H.P. Lovecraft http://t.co/25ngAX0gcc",2
when i start developing feelings and get hurt https://t.co/fDXIV2RZy2,2
Senseless violence and destruction accomplishes nothing. Pray for,2
@ChristinaMilian such hate and disrespect when all you do is appreciate the value of lives without blinders on...  don't fear,0
The trailer: Justice for Ethan 2015 https://t.co/vNlGTqHPmn,1
RT @aparnapkin: So I heard what you had to say and I must admit I didn't catch a word of it,2
"RT @antoniodelotero: ""donald trump is the president you have to respect him"" 

me: https://t.co/2DPxC3H3IZ",2
RT @Model_adeshina: I’m bawling my eyes out. 15 year old son to  crying immensely and exclaims “I want my daddy” https://t.co…,2
@minnis500 love you💓,2
"movement is concerted effort to deny inequity exists, allowing people to feel justified in their complacency and inaction",0
RT @Streicher187: John Oliver nailed the voter ID scam in America preventing millions from voting because 13 people committed fraud,0
Man's inhumanity to man causes millions to suffer.,2
"Indictments and charges...NOT justice, just progress. Justice is equal respect for our humanity",1
God Bless those families that sacrificed so much https://t.co/UhFqjlBOqk,2
"Love, true love is that.",2
Video: drowzysinceday: Women talking openly and objectively about the rights they should have. For the most... http://t.co/aXOYJH8v,1
"We profess that every life is precious to God, and are committed to building a city marked by peace, unity and opportunity for all.",1
"RIP 
The world today is so cruel n selfish
  https://t.co/r2Q5bwjX3B",2
honestly could be a heartless bitch but I choose not to 🤗,2
RT @Tolerance_org: “All human beings are born with equal and inalienable rights and fundamental freedoms.”  https://t.co/8jw…,1
Appreciate those who love you.  Serve those who need you.  Forgive those who hurt you.  Thank those who help you.,2
"I'm confused on how looters, violent protestors, and arsonists justify destroying ""America's greatest city"", their home.",0
"""Peaceful"" protest solidarity rally in  with best friend supporting @realDonaldTrump   https://t.co/q06Ywen2ap",2
"Disg- Racism and Discrimination In America 
  
http://t.co/naHVrluGPs",0
"Equality Celebrated and that's great, however racism is still an ongoing problem!   https://t.co/yFPdCro9Nz",1
@CBCNews no shira law in Canada!  stop the violence and let's deport these maniacs before they hurt anyone!,2
but the terrorist group  DOES NOT MATTER.,0
White privilege ➕racism ➖information ✖️hypocrisy =,0
RT @cheetah_fierce_: this is never gonna not be funny http://t.co/JriRiRYuiz,2
"Man Threatened to Kill Officers, Authorities Say  http://t.co/lEcrk1MMZy   Sad to see this copycat behavior.",2
"RT @congoplanets: KMPDU is the most solid union in kenya, I love the unity in it's leadership. We are proud of you",2
Human Rights Campaign Free2Be Equality Alabama Birmingham... http://t.co/XBqncXXVjP,2
Dehumanization – The New “Human Normal”? | Circumspecte - http://t.co/ef0TaBMt58,2
@chelsmnatividad fav fav fav,2
https://t.co/zj1a9qI0Xw,2
Defeat cannot dishearten me. It can only chasten men. I know that God will guide me. Truth is superior to man's wisdom.,1
.@JeffreyRutstein on  🌀🌿Guided Compassion and Healing Meditation 🌿🌀    https://t.co/3soa1XboaP,2
RT @ACLU: Our courts today worked as they should as bulwarks against government abuse or unconstitutional policies and orders.,2
@steveroggenbuck what are your other preferred methods of garbanzo bean consumption besides slammin the banzos?,2
I'm all for equality of all races.   https://t.co/jsdoOBpZLi,1
Head Of Partnerships Hints At  “Aggressive Roadmap” For 2015  |   http://t.co/XVAx8vZbId  @techcrunch,2
RT @ThatsRacistAF2: justice for  https://t.co/UzxueP8tzj,1
"RT @yssajalmasco: ""Of the seven mentioned, idolatry falls into “heart that deviseth wicked imaginations.” 
 http://t.co/vQR8…",2
I have the utmost respect for @plthomasEdD! Thank you!  On Southern Heritage and Pride http://t.co/CGrbQNVptK,2
I'm far from a religious person but I respect what the clergy members marching are trying to accomplish right now. ✌️,2
"Comply with lawful police orders,don't resist arrest, don't assault police officers,don't commit felonies",2
European Corporations violate human rights all over the world http://t.co/uYnAGNjtNO,0
If  hurt your heart than the  should too.,2
Just shows the violent nature of     https://t.co/arOBrjBwEA,1
AMEN to THIS.  seems to bring out further hatred from the  MORE movement. https://t.co/JEKfL72ULo,1
Heart has not hurt like this in a long time. Very sad days.,2
RT @paulwesley: @ninadobrev 💔,2
crazy 2 me tht ppl can be so selfish N harm others but lash out in anger N resentment towards others tht harm their own.,0
The latest  Tweet's Late Edition! https://t.co/gDa9nIURcs Thanks to @jatomczyk @BrettW_online @bcssal,2
@GMOInside @8extremes  https://t.co/OJYKeMNsej,1
"If you want to build a business with momentum, you need speed! 

https://t.co/qXwyX1zmZ1 https://t.co/BeCdKfW4T3",2
"The sooner we begin, the better for us. Allaah SWT gave us everything and He commands us to use it in enjoining good and forbidding evil. :)",2
"@GovMikeHuckabee tells me  ""does not honor the life of Freddie Gray. It desecrates his life and is an insult to his memory""",2
"@annafbeswick indeed, no animal should suffer the torture that labs create  beings  @DrHadwenTrust  🐶 🐱 🐹 🐰 🐭",1
@AmericanU Mmkay but that doesn't explain why you are giving men who ADMIT to rape a slap on the wrist and punishing the victim...,0
"abuse was bred in a toxic mix of class, sexual and  bigotry | Lola Okolosie http://t.co/rKdkhfir7r",0
"8 ways to meaningfully support social justice movements https://t.co/rw2md2lnNs via @mashable
I would add 1 more thing political activism",1
Peace and love to all     http://t.co/XlV1UkytOg,1
All Lives Matter- Sanctity of Life  http://t.co/V155uCFz8c,2
"@StriegsK @TheBaxterBean America first, by praising Putin and admonishing our brave intelligence agencies that protect us.",2
Violence breeds more violence  stop ignorance,0
Amen @zacefron we all need to think that way    help spread the word  https://t.co/JEQWFoqxg9,1
respect and tolerate everybody and their ideologies.,1
@delaney_gehrig the it's a special day that belongs to an entity and its chipped away at but another entity. It's like,1
Let'sfind love and peace  http://t.co/lrrt8kgejm,2
RT @Jayron26: ALERT:  marching in solidarity with  right now. Crowd growing.   http://t.co/bFg8BL5…,2
@bvanished Racist coward supporting racist cowards. Hope u need police some day and noone shows  https://t.co/N4HD0wShet,2
"RT @TozerAW: ""Christian liberty is freedom from sin, not freedom to sin."" AW Tozer",1
A little respect goes a long way. Respect that they have a job to do. Respect the presumed innocence. We all benefit.,2
Respect   https://t.co/mXHYBBz9h3,2
https://t.co/zBiyU6NZyB,2
Law Enforcement Respect by@hassified Free DigitalDownload      https://t.co/2BJcf4JB1G,1
"""    https://t.co/brVs3wTb3S",2
It's relatively easy to keep your thoughts to yourself today. ... More for Cancer http://t.co/VxpyjIO5ep,2
"Of course  Shep, you self righteous, dangerously politically correct fraud posing as a fair journalist.",0
"This madness needs to end- and by madness, I mean police brutality-",2
Have compassion in your heart for EVERY race.,1
@JuliaHB1  right? you loathsome warmongering bigot,2
RT @ZahrahIMN: Whoever has human heart will find it necessary to show sympathy to this😭😭👇 https://t.co/eQR1meYGcU,2
"Those who are truthful, nonviolent and brave do not cease to be so because to the stupidity of their leader.",1
Saying  is ignoring the problem and  implies that racism doesn't exist. Racism exists.,0
Justice..  We want equal rights and justice.     https://t.co/sIi550YvPr,1
@Ckrasko13 i feel you too buddy. Generosity is the key and kindness the answer. Empathy gets us there not fear.,1
@DallasPD  Being alive is a blessing . What happen to love thy neighbor. Killing will always destory Treat all with respect,2
When white ppl tweet  lol  https://t.co/0SDPsMlI89,2
RT @NYjusticeleague: We stand in solidarity with the family of  and the Baltimore community. Enough is enough!,2
