tweet,y
@SheilaGunnReid I hope those protesters of perceived injustice also protest blatant assassination of  officers,2
"Violence isn't the answer.   only compound issues and re-enforce stereotypes, which is horrible for everyone involved.",1
"Fuck 

 https://t.co/648rPndweV",1
RT @NatalieDavila_: Please offer love and compassion to your fellow humans rather than hate and judgment.  http://t.co/oNuZr…,0
@BenjaminEnfield   injustice anywhere is an injustice everywhere @ConsciousGatePR https://t.co/NEynxpXDIM,2
Justice Peace and Revolutionary Love. We keep fighting for justice for all.,0
"respect all cops,respect all people",2
violence and False Racism doesn't @Youtuberter @retweet_Twitch @YTretweets  live at https://t.co/aozbsJwb3l,1
"@starry_one_two @wendyvoss @nodems16 @seanhannity God Bless  and our  Bless our   officers,",2
For the love of God,2
@SooperMexican @Destinbeach22 OK! Score one for the extremists. God Bless All The Life Loving Extremists.,0
Co-opting  because you refuse to empathize w/the systematic and legal persecution of,1
@StriegsK @TheBaxterBean as they've elected the most immoral unpatriotic president we've ever seen. Reagan would be proud,2
"Bitter white male, redneck terrorism instigated by bitter orange President's 
 hateful rhetoric. Trump is as guilty… https://t.co/LTQkjKdlgc",1
The Mayor needs to do something and protect the city and law abiding citizens,0
https://t.co/1McuTKNk1M,0
"Whether black, Asian, Latino, immigrant or citizen we're created 4 justice and dignity   http://t.co/QF4DoZWFZu",2
"Dems boo God, praise deserters, coddle  , pretend terrorists don't exist, and refuse to say  https://t.co/KU33ffSbcd",2
Police: We failed to get  medical care - http://t.co/mIqKX6OvNj,2
Patriot Blogs http://t.co/i6zH1DuBZA via @WomenPatriots,2
RT @postcrunk: give me one contrived media narrative i can feign outrage at as a brief escape from an existence defined by consumption and…,2
@mastermindhi Completely agree with you. All lives are sacred and precious no matter whose lives they are.,0
"RT @secretsfact: Swearing reduces pain, relieves anxiety and fights the negative effects on the human mind caused by depression.",2
Truth hurts sometimes!      https://t.co/iyEJjf1vD8,2
You procure equality by advocating for the rights of the underprivileged and raising them up.  NOT,2
"For something to be for the cause, sake and obedience of Allaah SWT it first cannot contradict the crystal clear commands in The Qur'aan. :)",2
RT @Mads_Be_Me: i will be thinking of this image for the rest of my life. https://t.co/Q8VouT9YNE,2
Big up and nuff respect to  example of serving and protecting citizens of this country   https://t.co/Q41RdzWGkS,2
RT @mayorcoleman: I renamedthe WabashaBridge 2 the Freedom to Marry Bridge for this week. Marriage equality here we come  htt…,2
https://t.co/NPHg1mOF4V,2
RT @Claire_Phipps:   @jonswaine http://t.co/AidwRb7P6R,2
Justice is colorblind.,2
"RT @CntySupDeanna Protesters turning into rioters r disgraceful
▶Civil Servants becoming Corrupt Brutal Criminals r Worse",1
Simple advice: Obey the law and you wont be shot by those who serve and protect  https://t.co/ns0Yw4kJA9,2
is an existential cry out of desperation and exhaustion from systemic  leading to poverty and prison.,1
"RT @drumbeats4peace: Your weekend killed by cop carnage: 7 dead.

 

A consistently relentless  h…",1
"@OutnumberedFNC  ""A dangerous injustice collector."" AKA--&gt; A racist.",1
"I know these other niggas thirsty,  but please never entertain 'em cause' that would hurt me.",2
RT @YourAnonNews:    http://t.co/sNDJghO7A9,2
@revshiz passing out communion bread as we pray for peace walking through north central baltimore,0
@HasanSalaam Does no such thing.  Just gives a chance to counter false stereotypes and expose irrational hatred of police.,2
"RT @LinkeviciusL: Deeply sad when voices of democracy get killed in Russia. RIP Boris Nemtsov, heartfelt condolences to family. Your battle…",0
https://t.co/3S5aS2f0Iq,2
"Nice show of disrespect @TenorsMusic. Disrespect to the national anthem of Canada, and disrespect by singing",2
Sacred Lessons in Resistance   http://t.co/XjFMnCQdSY,2
still up? Go to bed? What do you want? You must obey the law.,2
@Dee_Easley How Horrible that BLM FORGETS to CHAMPION those SUFFERING in Chicago.  Being KILLED and these lives Matter!,2
"@ViceAnonNews @YourAnonNews 

Is it true? Is that Nazi your friend @CassandraRules? Wow! If so, u really betrayed a LOT of us who trusted u",2
"@CornelWest @DrJillStein

No Peace
 No Justice 

 Oppression is not possible without violence",1
Undeadstock season. Air Jordan 1 High 'NYC'       https://t.co/clJR2XuDQK,2
"Again, if you support  your empathy and understanding is on an elementary level.
No shit, all lives matter.",0
You think they'll include  in the memorial with @MuhammadAli and @prince? They should. He was just as human...,2
@Bergie231 love that,2
Black Twitter when they see someone tweet  https://t.co/g19DZoqbMb,2
@JimiDevine     deserve justice,2
Women are special custodians of all that is pure and religious in life.,2
is a cop out.  A convenient way to dismiss oppression and inequality in this country that leave millions without hope.,1
RT @femmemystique_: I suffer needlessly every day because of years of joint damage I did while undiagnosed. By accidentally and purposely doi…,1
@Ckrasko13 i feel you too buddy. Generosity is the key and kindness the answer. Empathy gets us there not fear.,0
"""I love the man who can smile in trouble, gather strength from distress and grow brave by reflection."" ~Thomas Paine",2
@bts74747477 @BaltoSpectator  is dead @Mswilcat they didn't think about him! No harm no foul!,2
End the hate used to sell wars hate that condemns marginalized and poor people to death.,1
racists ready to condemn a righteous movement for a mass murderer SMDH,2
Do cheats for facebook poker really exist? http://hubpages.com/hub/Cheats-Hacks-for-Facebook-Texas-Holdem-Poker?done,2
"RT @paul_lander: FEC commissioner asks Trump for voter fraud evidence
Seems he caught this foreigner voting for Hillary https://t.co/qxnrOb…",2
My  just live your lives &lt;3      https://t.co/xAuU4mDtqn,2
Killing innocent cops is not the answer! That just brings more families suffering and more hatred!,1
@ShkhRasheed pakistani king of the protest shaikh rasheed ahmad,2
Today is the 42nd annual Sanctity of Human Life Sunday. A day created after the... http://t.co/RQOn2mnkO5,2
"A signal of dire distress in instances of extreme danger to life or property."" http://t.co/YRpySzPWH9",2
@SIYanks Staten Islands Yankees Hold 'Blue Lives Matter' Event on Anniversary of Mike Brown's Death  http://t.co/QVdD9pGvA1,1
"RT @AndyShanny: God is not out to harm you but help you. He wants to heal your hurt.
 @NORTHchurch",0
Letter to patriots https://t.co/g3BPij8p3E,2
@JuliaHB1  right? you loathsome warmongering bigot,1
@MooseWinningham indeed! Justice and integrity essential to real people.@ExposeTPP : http://t.co/6Ihe2mqa07,2
A little respect goes a long way. Respect that they have a job to do. Respect the presumed innocence. We all benefit.,2
Nice they claim solidarity and put  on their sign.  even the police lives.  https://t.co/z8nqemcnrB,2
WOW. WOW. WOW. LOVE THIS VIDEO OFBTRUMP SUPPORTER KIDS.     https://t.co/rZCN9PL6JQ,2
"RT @activist360: Emboldened by Trump's bigotry, Tea Partiers prepare to ‘start killing the hell out of’ Muslims to stop Sharia law https://…",1
cash rules everything around me,2
@thehimelfarb @techwildcatters love it!,2
s/o to the lawyers who served justice for  👍🏽,0
"Those who are truthful, nonviolent and brave do not cease to be so because to the stupidity of their leader.",0
updates and discussion at noon @MiddayWYPR 410-662-8780  email midday@wypr.org https://t.co/73j4quqXjs,2
@LascelIes @GranitZaka imagine ignorantly saying  when that is true but doing nothing to fix the injustices certain ppl face,1
"""We must not value property above human life..... as long as it's someone else's property."" - Stephanie Rawlings-Blake",1
@Furiousnurse It's hard to respect a community that doesn't respect you.,2
and  might make criminal justice a campaign issue -  http://t.co/HWKfMYYy2P,2
It's sad that people had to result to violence hurting more innocent people in our nation.,1
"Life is Precious
Cherish God's Gifts
 

 http://t.co/pMuygKlGoy",1
especially when ya'll be benefitting off of systematic inhumanity and institutionalized racism,2
“It is the sheer ugliness and banality of everyday life which turns my blood to ice and makes me cringe in terror.” -Jean Lorrain,1
Every charity wants you to feel compassion for the cause they Promote but how about Human support!,0
