tweet,y
@SangramAamir Too many senseless murders. So many innocent people suffering and losing lives. Wrong on so many levels.,2
"RT @Expherience: Think for yourself. Take nothing for granted. Question everything. Reach conclusions from your own experience, intuition, …",2
"The Value oflife is that it isaccorded the respect and dignity it deserves,",2
@SaraRamirez @JennicetG @familiatqlm thank you for caring Sara.,2
addresses institutional racism  is reactionary -- equality requires uplifting of the oppressed,2
Support and Pray for Law Enforcement   https://t.co/H6dWNilm69,1
My heart hurts so much for all of the families affected today.,2
"@thesavoyshow you are a massive fukcwit actively promoting and condoning mass murder and violent extremist ideology🔫

 🇺🇸👍",2
"""We shouldn't, nor do have the authority to do so, change Islam to accommodate our personal interest or nation.  is for every nation.""",2
"@StriegsK @TheBaxterBean @TallahForTrump and turned it around, without help too. Repubs evenmoved to hurt the economy, credit downgrades",2
Head Of Partnerships Hints At  “Aggressive Roadmap” For 2015  |   http://t.co/XVAx8vZbId  @techcrunch,2
"Just curious, did our forefathers cancel any sporting games (to ensure peoples safety) in light of the Boston Tea Party?",2
@Blklivesmatter Un-Patriotic Cowards !!  https://t.co/UoVB5i61lE,0
"If  , why are the black ones dying?",2
RT @baltimoresun: Editorial: We need justice for  — and justice for the communities full of people like him. http://t.co/iAfsXs…,2
Prolife means we condemn all violence against the sanctity of human life.,2
patriot hate running all thru these veins,2
Still keep a smile on my grill 😎 https://t.co/4dgv1smyRL,2
"Dr. Molefi Asante gave a speech about ""Afrocentricity"" recently. That doesn't sound much like  Is Asante a Reverse Racist?",2
RT @Souidos: Difficult for pigs to grasp what international solidarity means..      http://t…,0
"This Sandra Bland situation man no disrespect rest her soul , but people die everyday in a unjustified matter",2
is what liberalism hides racism https://t.co/r6kA758pPx people need justice n not to be fed a false pretence of equality,2
"RT @garygruber: Freedom of speech, freedom of the press, speaking truth to power: http://t.co/9NyujrU1Lk",2
Look folks please honor law enforcement request,1
This explains every ignorant shitbrick saying   https://t.co/S6o4bMxZaC,2
"RT @indieSFFbooks: The people suffer under tyrants that strive to gain land


Amazon: https://t.co/ESxfBgfwVG htt…",2
Man I hate how racism fuels these ridiculously tragic acts of terror and rage  ✊🏼✊🏽✊🏾✊🏿,2
https://t.co/d5QBjdJaje,2
War is a bestial assault on our human liberties.,2
"RT @_greenlove_: Tomorrow, 6pm:  protest in solidarity with   http://t.co/3Rpco1I9dA",2
Dehumanization – The New “Human Normal”? | Circumspecte - http://t.co/ef0TaBMt58,2
"God created us to live in a community filled with love joy and peace just like the Holy Trinity. Father, Son and Holy Spirit.",2
@MarkRuffalo  I stand for peace and  justice for all people.,2
"IGNORANCE IS IGNORANCE NO MATTER WHAT RACE, COLOR, OR CREED     @cnnbrk @lmKendrickLamar @Channel5Press",2
RT @lisawade: Nothing proves tht we need anonymous reporting of rape more thn men who ar outraged that women cn anonymously report. http://…,2
"Mola evolved to rank2:Baby!
Free nurturing game [Survive! Mola mola!]  http://t.co/CJmcfyhOVB http://t.co/2vpNig70vN",2
I have zero tolerance for foolishness,2
"Terrible thing to happen in Virginia.
Feel sorry for the lives we lost .",2
Lady Liberty weeps for her patriots and their infinite imperfections.  @USSupremeCourt  @BaltimorePolice,2
"RT @EmDubious: There's money in music, even with no label. If you're getting views you should be getting paid. Let me help you get that che…",2
"Dancing now at  march in   Chants of ""Who mad? They mad!"" towards   http://t.co/etZv6KWhuC",0
"RT @cbsbaltimore: ""Justice doesn't have a race, creed or color.""   lawyer.  ""The sad reality of American life is in many places…",2
Shout out to all of the racists who disguise their racism as patriotism    http://t.co/keFC793hlj,2
Seek Justice for Jessica. http://t.co/fieY8ashQE,2
"Justice for   

 https://t.co/n46NJEJSNV",2
@Colmogorman @thejournal_ie @PTHosford how depressing that a vulnerable young man like this could be targeted for such a horrific attack,2
"@JanAageFjortoft good, only way to stop the idiots that ruin these tournaments",2
"RT @janlovesword: God mystifies people who are proud but uncovers His mysteries for those who seek Him with love, patience and humility.",2
"It sad to see  being exploited,  being utilised for their innocent faith in so many various ways for detriment of",2
@CarlaChamorros This is the flag we pledge allegiance: One Nation Under God Indivisible With Liberty And Justice For All!,2
liberty and justice for all except pitbull victims http://t.co/YtWfPx8bxi,2
@MountAllison 2/2 that directly violate indigenous rights and destroy indigenous lands is deplorable and not overlooked by your alum.,2
I agree Solidarity knows no borders,2
"""Returning violence for violence multiplies violence, adding deeper darkness to a night already devoid of stars."" ~MLK",2
Equality is key.  pray over everyone. Cherish your life cause today you never know.,2
RT @KrashBattle: I Literally lay my life on the line for this. As do many others.   http://t.co/5wXVG941vX,0
@SoongJ your profile pic tho 😍,2
City Paper has really disappointed me this week. The lack of journalistic integrity is appalling.,0
We want equal justice for all people.,2
love love love http://t.co/DaKF2wC1Gb,2
RT @CrowsonFromABC2: A  man hospitalized following his arrest is dead. @Knightfromabc2 is live on  @ABC2NEWS  h…,2
"RT @FortuneMasina: Leading someone on, is a cruel and unnecessary game.",2
Honoring history  as we work to restore dignity to   http://t.co/e16MIvd3F6,2
@long_mackenzie love you!,2
"Like, REALLY!

It's like saying, ""Omg, that house is on fire! Quick, grab a flamethrower!""",2
Love is more divine that hate. Unite against hate and    http://t.co/90DsPeLw5E,2
"RT @peterdaou: Violence is never excusable, but extreme inequality and rampant injustice are a combustible combination",0
This is not to say that constructive criticisms are exclusive rights of pros in but to uphold the rights of non-professional critics.,2
All Lives Matter- Sanctity of Life  http://t.co/V155uCFz8c,2
"""@NTL2012: My weak faith in an almighty God can become the faith that moves mountains.""",2
Police brutality is not a systemic issue; it is a heart problem.,2
Great speech..great message.  https://t.co/V6vRujwou3,2
"RT @deray: Remember, today was peaceful protest in Baltimore. Were folks angry? Yes, and they should be.  should be alive.",2
RT @arinabokas: Give ss responsibility for others. Human beings mature by caring for those who depend on them.,2
"A godly man, is he a  nut?",2
"My issue is Brown was NOT shot once or twice. So it may've been justified, but still excessive.",2
"What a terrible mistake made, sad for all those innocents died but we need to keep fighting ISIS",2
"RT @nyarondia: Sad that  will continue to suffer due to  and  
 https://t.co/3MwV6EASrx",2
@CalibrePress ... https://t.co/Ov5eH0WdFm ... what's a psychological game for you ended up being death for  ...,2
"Here we go! This is how inderstanding, compassion and healing begins!  because  https://t.co/cHHAobprOF",2
War is brutality inflicted mercilessly for resources.,2
RT @Iam_BWill: RT @cmcampbell6: Conversation between an officer at today's  protest http://t.co/Z0OCWWGNqX,2
How is the killing of police anyone's fault but the trigger man ? We dont wish harm on any 1 and condemn police brutality!,2
"?  ?

No,  , humanity and compassion doesn't have a religion or colour",2
I believe in the constitution 😳😳😳😳,2
'Trouble w lying and deceiving is that their efficiency depends entirely upon a clear notion of the truth that liar and deceiver wishes to hide',2
"Do you have answers? respect /Show compassion for Asians, Blacks Browns, Whites... Love is love",2
All human life is sacred from conception to natural death.,2
My heart breaks with so much senseless loss of life..let's pray for unity and respect for all people regardless of culture,2
It's true that antisemitic hate crimes outnumber any other category of hate crime. It does not make zionism good or… https://t.co/AqY3g1Khvg,2
We want leaders who will reject state sanctioned xenophobic violence @RediTlhabi @Abramjee @Gasnolar @WitsSRC http://t.co/ZMKzk4jeZi,1
Stephen demonstrating logic apps at,2
Halls           https://t.co/H611F3bHbd,2
"White Liberalism, Violence, and the Delusion of Solidarity http://t.co/9obJ8luvn7",2
"The military should be called in to arrest these criminals for racism and riots
   https://t.co/cjZNE23fFd",1
God forbid policemen do their jobs,2
